0.75408,0.66062,0.45281,0.48276,0.44465,0.41198,0.30399,0.2686,0.47278,0.41016,0.48639,0.49093,0.60617,0.62341,0.69964,0.64247,0.74229,0.68603,0.68693,0.77949,0.73412,0.81488,0.76951,0.81397,0.83575,0.82396,0.84029,0.82396,0.86751,0.83485,0.80853,0.84483,0.85209,0.86388,0.85481,0.83122,0.85935,0.85572,0.88294,0.84574,0.88657,0.86661,0.83938,0.90653,0.90744,0.89746,0.902,0.89201,0.81851
0.74501,0.62523,0.45281,0.48094,0.44465,0.38385,0.27405,0.38838,0.41924,0.4265,0.44192,0.51815,0.56624,0.65971,0.5853,0.68875,0.64428,0.74773,0.7196,0.79764,0.69782,0.82486,0.79764,0.79855,0.80581,0.78221,0.83122,0.85662,0.82305,0.80127,0.85844,0.81851,0.8294,0.85481,0.86661,0.85662,0.85481,0.88748,0.86661,0.84664,0.89292,0.85299,0.85753,0.84301,0.86207,0.84029,0.89564,0.86207,0.90109
0.75227,0.64973,0.45463,0.46915,0.43739,0.43739,0.30399,0.30036,0.43103,0.50272,0.46733,0.58439,0.45826,0.61887,0.66062,0.71053,0.6824,0.66969,0.74592,0.77586,0.76134,0.81397,0.71506,0.79583,0.83757,0.82033,0.84483,0.85935,0.89837,0.86388,0.84211,0.87659,0.82849,0.84755,0.87024,0.83666,0.85844,0.85027,0.83938,0.86479,0.83666,0.90835,0.88657,0.87477,0.88929,0.87296,0.86388,0.87931,0.84392
0.74773,0.6216,0.45463,0.46733,0.44646,0.4147,0.24047,0.34301,0.43739,0.49183,0.46189,0.56171,0.59256,0.55898,0.60526,0.69964,0.71597,0.65699,0.77314,0.7323,0.68966,0.76679,0.80853,0.78494,0.82396,0.83757,0.84483,0.78131,0.87205,0.83394,0.79946,0.84664,0.85118,0.84483,0.86025,0.89292,0.89383,0.88294,0.88385,0.87114,0.85572,0.88475,0.8412,0.88566,0.86661,0.87477,0.90653,0.84936,0.83485
0.7559,0.63067,0.45463,0.45372,0.45191,0.4147,0.30944,0.43194,0.3539,0.451,0.44374,0.56806,0.51089,0.58621,0.64428,0.6824,0.68058,0.70962,0.74229,0.75862,0.82123,0.77586,0.70054,0.78221,0.77314,0.81942,0.81488,0.80672,0.82396,0.80399,0.88838,0.86388,0.87568,0.88748,0.8176,0.85299,0.85935,0.87659,0.86207,0.92377,0.90381,0.86388,0.88385,0.9029,0.88929,0.87296,0.88113,0.88385,0.88475
0.75771,0.6461,0.50635,0.46461,0.40381,0.4147,0.30399,0.41198,0.42922,0.55263,0.52632,0.52269,0.51361,0.6706,0.62886,0.74955,0.6706,0.76044,0.73593,0.70236,0.78221,0.73412,0.76316,0.8176,0.82577,0.80672,0.80944,0.79583,0.89383,0.84574,0.85662,0.85481,0.78675,0.86933,0.87024,0.89564,0.8539,0.9147,0.82759,0.8902,0.83666,0.84936,0.87114,0.85844,0.83848,0.84755,0.85753,0.90653,0.88385
0.77314,0.66425,0.46642,0.46189,0.40472,0.41198,0.28675,0.41198,0.34392,0.43194,0.55354,0.54991,0.61252,0.69056,0.68603,0.68058,0.71779,0.71779,0.73866,0.71688,0.77677,0.76679,0.80944,0.83666,0.81307,0.80672,0.85844,0.82305,0.85027,0.84846,0.83212,0.83575,0.8294,0.89564,0.79673,0.88748,0.85572,0.8539,0.84846,0.87205,0.88203,0.86933,0.902,0.80399,0.89383,0.88929,0.8902,0.86116,0.87568
0.74592,0.65064,0.46098,0.46098,0.40472,0.41652,0.31216,0.31488,0.3539,0.49637,0.46189,0.56261,0.57985,0.62523,0.57985,0.62613,0.68784,0.59256,0.75499,0.73684,0.80127,0.8539,0.80218,0.80762,0.80672,0.83394,0.78131,0.78131,0.78675,0.86751,0.85935,0.8539,0.86388,0.83757,0.77223,0.86842,0.85299,0.88022,0.89655,0.89111,0.87296,0.90653,0.86298,0.90472,0.89201,0.86933,0.88929,0.88294,0.83666
0.7686,0.65971,0.43829,0.4637,0.40563,0.41289,0.30672,0.48185,0.54265,0.57623,0.46098,0.61343,0.50726,0.66606,0.73775,0.67514,0.73775,0.65426,0.7069,0.78312,0.77314,0.69782,0.8775,0.73049,0.8294,0.85572,0.81307,0.84483,0.81307,0.82577,0.79764,0.81942,0.87296,0.89111,0.89655,0.83394,0.88113,0.88748,0.90381,0.87931,0.87024,0.85935,0.88929,0.87568,0.91198,0.88113,0.87931,0.90018,0.88022
0.76497,0.65426,0.46552,0.50726,0.40744,0.41652,0.27586,0.36388,0.43557,0.57985,0.46098,0.47368,0.60526,0.61434,0.64338,0.66062,0.76316,0.67877,0.66969,0.74592,0.72232,0.77858,0.7931,0.85118,0.79038,0.84846,0.84392,0.83122,0.82123,0.83666,0.88113,0.83666,0.85027,0.90835,0.82486,0.85753,0.8176,0.87568,0.89837,0.8412,0.90744,0.88838,0.89746,0.87205,0.86479,0.85844,0.91379,0.92922,0.91561
