0.77132,0.70871,0.70054,0.64338,0.6833,0.68693,0.65789,0.7441,0.68149,0.72868,0.72595,0.73321,0.73956,0.76407,0.77223,0.78131,0.82396,0.83938,0.84211,0.86207,0.83212,0.84755,0.84755,0.83848,0.83394,0.8784,0.85572,0.81397,0.8902,0.88385,0.89655,0.90472,0.91924,0.89292,0.89474,0.8902,0.88929,0.88929,0.89655,0.91652,0.90653,0.91289,0.9265,0.91016,0.92105,0.91289,0.9274,0.90744,0.93194
0.77314,0.70599,0.70508,0.68693,0.66515,0.72505,0.66606,0.74138,0.71597,0.76316,0.75136,0.74955,0.76679,0.76044,0.78584,0.80581,0.83212,0.81125,0.8412,0.84211,0.80762,0.84211,0.84211,0.85118,0.86933,0.86842,0.82759,0.88022,0.85572,0.87477,0.87568,0.88566,0.89746,0.88838,0.88294,0.87387,0.89564,0.91924,0.85481,0.90653,0.90018,0.91561,0.90653,0.90563,0.90018,0.89746,0.9029,0.92287,0.89655
0.77042,0.70327,0.70327,0.64701,0.69328,0.71597,0.6833,0.72051,0.75227,0.71688,0.76679,0.73503,0.80581,0.77132,0.7931,0.82577,0.79673,0.83212,0.78312,0.80944,0.84211,0.83757,0.83212,0.8539,0.84029,0.8412,0.87114,0.86116,0.88385,0.87568,0.89655,0.88657,0.89292,0.88385,0.89837,0.90109,0.89292,0.89474,0.90109,0.89837,0.92105,0.92559,0.91742,0.91561,0.88929,0.91107,0.91198,0.92559,0.90472
0.77042,0.70871,0.72686,0.62976,0.67151,0.69147,0.72686,0.71688,0.71688,0.7323,0.73956,0.74955,0.78947,0.78947,0.79583,0.79129,0.79129,0.80762,0.83575,0.80762,0.83757,0.86025,0.84301,0.85662,0.87931,0.87477,0.8657,0.86842,0.85935,0.89746,0.88929,0.88566,0.89111,0.88566,0.91016,0.89383,0.90653,0.89292,0.90926,0.8902,0.90381,0.90835,0.91742,0.88657,0.92105,0.9265,0.89746,0.9147,0.902
0.7677,0.70508,0.71234,0.6216,0.67151,0.70327,0.6951,0.69873,0.68784,0.72505,0.73775,0.72958,0.71779,0.77132,0.79583,0.7922,0.78584,0.81397,0.84846,0.86298,0.84755,0.83031,0.81488,0.8412,0.86207,0.84483,0.83485,0.87477,0.88566,0.89837,0.85935,0.88929,0.902,0.88475,0.91198,0.90018,0.88566,0.89927,0.90926,0.89201,0.9147,0.94102,0.90381,0.93739,0.89927,0.89383,0.92468,0.90926,0.93557
0.77314,0.70871,0.66878,0.63793,0.68421,0.70145,0.6833,0.75771,0.75227,0.73684,0.73321,0.69964,0.76044,0.80762,0.7677,0.77768,0.80127,0.8049,0.83575,0.83938,0.84392,0.83666,0.83848,0.8412,0.88294,0.83848,0.84211,0.83394,0.84211,0.88566,0.87296,0.902,0.86751,0.8784,0.89927,0.88748,0.91198,0.91289,0.88838,0.91742,0.90109,0.88203,0.89927,0.89655,0.90653,0.902,0.902,0.92377,0.91833
0.77132,0.70871,0.72595,0.63612,0.67604,0.70962,0.68693,0.68149,0.73503,0.72595,0.74319,0.73684,0.79129,0.80399,0.78312,0.78766,0.8539,0.78403,0.81942,0.79855,0.80944,0.81942,0.83938,0.8539,0.8657,0.84029,0.86207,0.85209,0.85572,0.86207,0.86842,0.88022,0.87659,0.89474,0.90109,0.89474,0.90653,0.9147,0.8784,0.88475,0.91198,0.90744,0.92831,0.91289,0.89564,0.91561,0.89927,0.92377,0.9274
0.77223,0.7069,0.69601,0.69328,0.66697,0.70962,0.6833,0.7069,0.72777,0.71597,0.74864,0.77314,0.72595,0.7804,0.7677,0.76951,0.81488,0.82123,0.81397,0.79583,0.83212,0.86842,0.87296,0.85299,0.86933,0.84936,0.85299,0.85662,0.86207,0.8657,0.86298,0.87477,0.902,0.902,0.90109,0.9265,0.88929,0.87931,0.90472,0.91107,0.93739,0.89746,0.88838,0.90381,0.89111,0.90472,0.91742,0.9147,0.91107
0.77495,0.71053,0.6833,0.67967,0.64973,0.72505,0.65699,0.72051,0.74229,0.72414,0.76316,0.74229,0.74864,0.77405,0.77858,0.80127,0.80309,0.82486,0.80399,0.83031,0.82668,0.81397,0.87659,0.85844,0.86298,0.87296,0.83303,0.87114,0.83031,0.88838,0.86842,0.87024,0.85935,0.91561,0.89837,0.88203,0.8902,0.9029,0.90018,0.90472,0.89383,0.90835,0.88566,0.92015,0.91924,0.9392,0.91833,0.9029,0.91742
0.77314,0.70871,0.72051,0.63702,0.68058,0.70962,0.67695,0.73593,0.71143,0.73593,0.76044,0.75771,0.78947,0.82033,0.74864,0.75136,0.81397,0.82668,0.82577,0.86388,0.81942,0.77768,0.84029,0.89292,0.86751,0.86388,0.85662,0.86388,0.85662,0.8657,0.85935,0.88838,0.87387,0.90109,0.89655,0.90744,0.902,0.92831,0.88566,0.91652,0.90563,0.89927,0.88566,0.91924,0.90926,0.90109,0.92468,0.93285,0.90653
