0.77405,0.74955,0.64701,0.66606,0.72777,0.70417,0.75045,0.74682,0.70962,0.72777,0.72051,0.80036,0.74592,0.74138,0.73321,0.78766,0.75862,0.75681,0.79401,0.81397,0.79764,0.82849,0.85118,0.80853,0.88294,0.87568,0.8657,0.86751,0.8775,0.82486,0.8167,0.88748,0.90381,0.84755,0.91652,0.8412,0.85662,0.86661,0.90472,0.9274,0.78947,0.83212,0.88838,0.88294,0.91742,0.91198,0.87477,0.93466,0.88657
0.7677,0.72323,0.65064,0.66062,0.71688,0.64791,0.74773,0.68693,0.72595,0.72868,0.71597,0.79038,0.79401,0.74229,0.75499,0.72686,0.81851,0.78675,0.78494,0.7804,0.81397,0.82305,0.85027,0.8294,0.86751,0.82759,0.83757,0.89564,0.87387,0.85299,0.86661,0.88385,0.87205,0.9029,0.86479,0.83938,0.86298,0.90653,0.89292,0.81216,0.83575,0.82486,0.84664,0.90926,0.85935,0.91198,0.89655,0.85118,0.87296
0.76316,0.76679,0.67604,0.65154,0.73593,0.70145,0.75227,0.7314,0.66515,0.73956,0.74319,0.78221,0.7931,0.7677,0.77495,0.76407,0.79764,0.79038,0.83394,0.78403,0.78675,0.84936,0.82396,0.86842,0.84211,0.86933,0.85027,0.86207,0.85572,0.91107,0.87296,0.82759,0.9029,0.89292,0.88113,0.81034,0.87659,0.91198,0.85662,0.93376,0.89927,0.8657,0.9147,0.90926,0.91016,0.89655,0.87296,0.87024,0.9147
0.77405,0.74682,0.64882,0.66425,0.7323,0.63521,0.73412,0.68058,0.69873,0.72232,0.75408,0.77132,0.76134,0.75045,0.76316,0.74592,0.78857,0.84392,0.86388,0.81216,0.7323,0.8167,0.84755,0.83848,0.90109,0.82396,0.91107,0.88566,0.87024,0.8775,0.87568,0.82123,0.90835,0.87024,0.83757,0.89564,0.85935,0.90018,0.8657,0.83031,0.84664,0.88748,0.79673,0.81125,0.87296,0.88566,0.88929,0.89292,0.91924
0.76951,0.7677,0.64882,0.6343,0.72414,0.69238,0.7078,0.68603,0.65699,0.75862,0.7441,0.76134,0.7931,0.76044,0.73775,0.74138,0.7931,0.86207,0.79764,0.80036,0.76316,0.83031,0.84211,0.88566,0.86842,0.86116,0.88475,0.88022,0.85753,0.88929,0.91016,0.85844,0.87568,0.90835,0.8784,0.8775,0.90563,0.89292,0.82486,0.86661,0.84029,0.85844,0.91289,0.91107,0.90653,0.90018,0.93376,0.90835,0.85118
0.77314,0.7677,0.65971,0.66697,0.71506,0.66878,0.71597,0.69419,0.73956,0.74682,0.70327,0.80399,0.75771,0.78312,0.78221,0.81125,0.77042,0.78947,0.78403,0.84664,0.83394,0.87931,0.86479,0.83757,0.87659,0.83938,0.86842,0.84574,0.87024,0.87931,0.86751,0.86661,0.87114,0.83485,0.86842,0.83303,0.80762,0.86207,0.82577,0.84392,0.88022,0.87114,0.93739,0.82214,0.87114,0.90926,0.84664,0.9274,0.87114
0.77314,0.75953,0.64791,0.65789,0.71325,0.68058,0.7441,0.73866,0.72232,0.71869,0.71779,0.76316,0.76951,0.80581,0.74864,0.76134,0.8176,0.81397,0.81125,0.76497,0.82305,0.77042,0.87931,0.8775,0.79401,0.83394,0.85027,0.89746,0.82305,0.86933,0.88385,0.84301,0.86298,0.92196,0.91107,0.86661,0.84211,0.87387,0.8784,0.85753,0.87568,0.86025,0.87024,0.80399,0.82577,0.87931,0.93013,0.9147,0.91289
0.76679,0.75045,0.64791,0.66152,0.73049,0.63067,0.72414,0.68603,0.74864,0.76407,0.73775,0.79038,0.74501,0.75681,0.75862,0.72777,0.75953,0.77586,0.83575,0.82396,0.79583,0.83031,0.83938,0.86207,0.87387,0.8294,0.86751,0.87205,0.84664,0.90653,0.85027,0.82849,0.87024,0.84392,0.87205,0.88385,0.83938,0.86207,0.8049,0.87024,0.86479,0.83031,0.87114,0.84301,0.85572,0.9265,0.90472,0.91198,0.94374
0.77042,0.73412,0.64428,0.69873,0.71416,0.72958,0.71143,0.72868,0.72595,0.7069,0.73412,0.79401,0.73593,0.77949,0.77223,0.76134,0.83394,0.78312,0.82396,0.82214,0.83575,0.85753,0.84936,0.88022,0.86388,0.83485,0.90472,0.86298,0.86298,0.87114,0.80036,0.88203,0.83394,0.87477,0.88566,0.86207,0.88657,0.80218,0.86479,0.8902,0.91561,0.89927,0.86842,0.92015,0.85299,0.88475,0.87205,0.902,0.90381
0.77223,0.76134,0.64519,0.67877,0.72595,0.64065,0.73321,0.68512,0.71416,0.71779,0.74229,0.76588,0.75408,0.76951,0.72414,0.76407,0.78221,0.79038,0.80036,0.83303,0.80127,0.8167,0.82486,0.82849,0.86661,0.83394,0.8775,0.87568,0.89292,0.8784,0.90563,0.88566,0.8775,0.88838,0.89837,0.91652,0.90472,0.88022,0.85299,0.87387,0.91107,0.84664,0.90926,0.86661,0.88475,0.89474,0.88385,0.91652,0.90472
