0.6968,0.41762,0.37643,0.31236,0.41076,0.56064,0.48513,0.67391,0.67735,0.6087,0.69908,0.6659,0.69336,0.76087,0.72082,0.72998,0.75744,0.76773,0.76201,0.80549,0.84325,0.86728,0.83867,0.84554,0.76201,0.78719,0.85584,0.82952,0.8524,0.84211,0.87414,0.87986,0.85812,0.89245,0.85355,0.83638,0.87071,0.89588,0.83066,0.88558,0.89474,0.8341,0.91304,0.90847,0.85584,0.873,0.90503,0.89474,0.90618
0.69908,0.41762,0.44851,0.31693,0.30435,0.4897,0.39245,0.59611,0.59611,0.62815,0.67162,0.73341,0.72769,0.76545,0.72998,0.77918,0.82494,0.82723,0.81922,0.77002,0.75515,0.8032,0.79748,0.75744,0.85126,0.83982,0.86728,0.84096,0.84439,0.84668,0.86041,0.8833,0.873,0.89817,0.8833,0.84439,0.8524,0.87414,0.91419,0.89359,0.91648,0.85927,0.90389,0.90275,0.89817,0.92449,0.91304,0.92449,0.90389
0.69336,0.43135,0.37529,0.32037,0.32151,0.44737,0.63158,0.55721,0.49886,0.65217,0.68879,0.76201,0.68307,0.76201,0.68078,0.77231,0.76201,0.79062,0.73455,0.78375,0.79863,0.75973,0.79634,0.85011,0.82265,0.84783,0.81922,0.78261,0.85469,0.85355,0.86842,0.85927,0.84554,0.90847,0.8833,0.89016,0.87185,0.85698,0.873,0.89016,0.8524,0.88902,0.86499,0.87185,0.88673,0.88101,0.89245,0.92792,0.90503
0.69451,0.41876,0.37529,0.40847,0.34668,0.48055,0.50343,0.57895,0.55721,0.69794,0.64073,0.68078,0.68192,0.69222,0.69565,0.80206,0.76545,0.73913,0.77689,0.81007,0.8238,0.83982,0.83638,0.83867,0.85584,0.75858,0.87414,0.85584,0.87643,0.88215,0.88444,0.84325,0.89474,0.85011,0.87872,0.84554,0.88444,0.86957,0.87986,0.84325,0.85812,0.87986,0.89817,0.88902,0.91419,0.90046,0.88673,0.88558,0.92792
0.70824,0.4222,0.37414,0.37414,0.43936,0.48741,0.41648,0.64645,0.60641,0.54005,0.60069,0.65332,0.76659,0.74256,0.73112,0.74828,0.69565,0.74714,0.79405,0.83066,0.8135,0.79519,0.79748,0.8524,0.83867,0.82609,0.81693,0.8833,0.86499,0.8524,0.83295,0.86613,0.86957,0.89245,0.84668,0.9016,0.89474,0.87071,0.85011,0.873,0.88673,0.89016,0.89245,0.90389,0.89474,0.89588,0.90961,0.90847,0.89245
0.69565,0.43135,0.373,0.45652,0.43936,0.48284,0.47254,0.50343,0.64073,0.70023,0.66934,0.67735,0.73341,0.67162,0.77231,0.77689,0.77689,0.80892,0.80664,0.80664,0.84439,0.78719,0.83867,0.84096,0.8341,0.85126,0.84325,0.85927,0.88101,0.85355,0.87414,0.86384,0.86957,0.86499,0.89931,0.89931,0.82151,0.8913,0.87757,0.91876,0.89817,0.88215,0.86842,0.88787,0.9119,0.90618,0.9405,0.89245,0.92449
0.70481,0.42906,0.37757,0.37757,0.46339,0.48627,0.51945,0.67735,0.60641,0.60412,0.71396,0.7357,0.75172,0.73341,0.67162,0.74943,0.73913,0.73112,0.78833,0.77689,0.79176,0.82609,0.78261,0.83295,0.83638,0.85011,0.82494,0.86499,0.83524,0.873,0.8913,0.86499,0.87071,0.87414,0.88902,0.87643,0.85812,0.88787,0.8833,0.88673,0.86957,0.89245,0.9119,0.84325,0.88902,0.9119,0.90847,0.91076,0.89931
0.68879,0.42906,0.37986,0.32265,0.47483,0.46682,0.43021,0.66133,0.69451,0.64989,0.6476,0.60069,0.68078,0.66133,0.754,0.76201,0.79977,0.75057,0.8238,0.80892,0.79977,0.84897,0.83867,0.83181,0.86842,0.84096,0.85698,0.87986,0.86957,0.87414,0.86499,0.86957,0.89817,0.89245,0.89474,0.8524,0.89703,0.8833,0.84325,0.92105,0.88787,0.87757,0.89817,0.89016,0.87414,0.91648,0.89703,0.87757,0.88787
0.70023,0.42906,0.37986,0.3238,0.52975,0.48055,0.50458,0.53432,0.56064,0.66018,0.67506,0.64188,0.76888,0.72883,0.79748,0.72998,0.76545,0.72654,0.80549,0.79176,0.75858,0.80092,0.83181,0.81579,0.84554,0.83524,0.86957,0.83181,0.90618,0.8627,0.86842,0.87757,0.87529,0.89703,0.89703,0.86957,0.86842,0.86728,0.86613,0.90046,0.86842,0.90046,0.86041,0.90046,0.9222,0.9119,0.92105,0.89931,0.89703
0.70252,0.42677,0.37986,0.32723,0.47597,0.47712,0.51602,0.57323,0.58581,0.60412,0.66362,0.61442,0.75515,0.70824,0.66018,0.74714,0.79519,0.74142,0.76773,0.7849,0.78261,0.83295,0.84439,0.8032,0.8341,0.83181,0.86728,0.85812,0.85011,0.82037,0.87185,0.87986,0.88902,0.86957,0.88444,0.87185,0.86499,0.89474,0.87529,0.88444,0.87986,0.87414,0.87986,0.91076,0.91304,0.88215,0.86613,0.92334,0.8913
